id,BILL_SUB_SYS,RECORD STATUS,ORDER TYPE,ORDER NUMBER,PHONE NUMBER,BILL WITH NUMBER,NAME FORMAT,LAST NAME,FIRST NAME,CUSTOMER NEGOTIATED,PLANNING SCHEDULE,DUE TIME,EST. WORK UNITS,ACTIVE CONTACT DATE,ACTIVE CONTACT TIME,ACTIVE DUE YEAR,ACTIVE DUE MONTH,ACTIVE DUE DAY,ACTIVE ISR DATE,ACTIVE NOT COMPLETE CODE,ISSUED BY EMP NUMBER,EFF. COMP. DATE,ACT. COMP. DATE,COMPLETION TIME,S/O CREATED,S/O POSTED,ASSIGNED TO,COMPLETED BY,WORK ORDER,BEGINNING WORK DATE,MILES DRIVEN,HOURS WORKED,RESIDENTIAL Y/N,ISR CODE,UPDATE CODE,PRINTED Y/N,FLAGGED FOR PRINT Y/N,PHYSICAL ADDRESS CONTROL #,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET DIRECTION,STREET NUMBER,ST. SUBDESCRIPTION,BUILDING NUMBER,BUILDING SUB NUMBER,BILLING CYCLE,PRINT AT LOCATION 1,PRINT AT LOCATION 2,PRINT AT LOCATION 3,PRINT AT LOCATION 4,PRINT AT LOCATION 5,PRINT AT LOCATION 6,PRINT AT LOCATION 7,PRINT AT LOCATION 8,PRINT AT LOCATION 9,PRINT AT LOCATION 10,PRINT AT LOCATION 11,PRINT AT LOCATION 12,PRINT AT LOCATION 13,PRINT AT LOCATION 14,PRINT AT LOCATION 15,PRINT AT LOCATION 16,PRINT AT LOCATION 17,PRINT AT LOCATION 18,PRINT AT LOCATION 19,PRINT AT LOCATION 20,NOT USED FLAG #01,AUTO ASSIGN BILL CYCLE M/A,Order Origination Code,NOT USED FLAG #04,NOT USED FLAG #05,Alt. Phone# Tfr Order#,Sold By Employee#,Account PIN#,STAGE CODE,SAM SEQUENCE #,BUILDING NAME,TC WORK STATUS,TC WORK CHANGE DATE,TC WORK CHANGE TIME,WAM WORK STATUS,WAM WORK CHANGE DATE,WAM WORK CHANGE TIME,FRME WORK STATUS,FRAME WORK CHANGE DATE,FRAME WORK CHANGE TIME,PLANT TRAIT CODE,AUTO STAGED Y/N,NEW CONSTRUCTION Y/N,TECH NOTES INCLUDED Y/N,PRIMARY SERVICE FLAG,Begin Work Time,End Work Date,End Work Time,Allow Order Deactivate,Deactivate Date,Deactivate Time,Deactivate User,Customer will Advise? Y/N,Channel Code,Partner Id#,Referral Id#,Lead Tracking Number,Marketing Program,Appointment Flag Y/N,HSI Flag HI/HO/HL,No Access Flag,Part of a Cut,Post Pre-Edit Flag,LAST_UPD_USER,EXT_DTTM
LR432087435,LR,,RO,432087435,7792266481,7792266481,Y,POPE,CORNELIUS,Y,RESNY,1700,0,20240408,1504,2024,04,08,20190103,,722314,20190124,20190103,0,20190102,20190103,0,999999,,20190103,0,0,Y,CN,2,N,N,6414063,NY,ROC,,ROUTE,ST,,267,APT 708,0,,25,,,,,,,,,,,,,,,,,,,,,2,M,C,,,,300401,5161,END,1,,E,0,0,N,0,0,S,20190102,91554,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:22
LR438210297,LR,,CC,438210297,7359185844,7359185844,Y,STOKES,ATTICUS,Y,TC,1700,0,20240505,1402,2024,05,05,20131125,,59674,20131125,20131125,0,20131125,20131125,0,999999,,20131125,0,0,Y,CN,2,N,N,2013128,NY,NUN,,HAMILTON,ST,,26,,0,,7,,,,,,,,,,,,,,,,,,,,,1,,C,,,,406076,1013,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR439155539,LR,,WT,439155539,2950053774,2950053774,N,FRANKLIN,DOMINIC,Y,TC,1700,0,20240505,1348,2024,05,05,20141112,,82174,20141112,20141112,1214,20141112,20141112,0,999999,,20141112,0,0,N,CN,2,N,N,3525558,NY,ROC,,BEECH,DR,,180,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,002658685,33405,7810,NQC,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR443971152,LR,,BO,443971152,2059000586,2059000586,N,ESPINOZA,NATHANIEL,Y,TC,1700,0,20240507,1350,2024,05,07,20150803,,661820,20150727,20150803,0,20150803,20150804,0,999999,,20150803,0,0,N,CN,2,N,N,3944852,NY,CAN,,FAWN,RD,,3332,CELL SITE,0,,1,,,,,,,,,,,,,,,,,,,,,2,M,,,,,32894,5663,NQC,1,,E,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR444665869,LR,,PI,444665869,5474133718,5474133718,N,MURILLO,PEYTON,Y,RESNY,1700,0,20240502,1500,2024,05,02,20160311,,764952,20160311,20160311,723,20160225,20160311,0,999999,,20160225,0,0,N,CN,2,N,N,3439141,NY,ROC,,INVERNESS,ST,W,50,BSMT,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,M,,,,53862,6223,NQC,1,,N,0,0,N,0,0,N,0,0,,M,,,N,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR445841361,LR,,BI,445841361,9223882202,9223882202,N,KING,AILEEN,Y,TC,1700,0,20240503,1453,2024,05,03,20180518,,785773,20180518,20180518,0,20180518,20180518,0,999999,,20180518,0,0,N,CN,2,N,N,8990743,NY,PEN,,LAKEVIEW,DR,,25,,0,,10,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,62940,2294,END,1,,N,0,0,N,0,0,N,0,0,,A,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR456141722,LR,,MT,456141722,7082751296,7082751296,N,PETERSEN,STACY,Y,RESNY,1700,0,20240401,1343,2024,04,01,20130415,,297737,20130415,20130415,656,20130415,20130416,0,999999,,20130415,0,0,N,CN,2,N,N,8455986,NY,DAN,,CHAPEL,,,35,,0,,30,,,,,,,,,,,,,,,,,,,,,1,,G,,,002082150,62548,8587,CQC,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR457923721,LR,,ND,457923721,2171672473,2171672473,Y,SOTO,WALKER,N,,0,0,20240409,1501,2024,04,09,0,,14693,20201118,20201118,1604,20201021,20201118,0,0,,20201021,0,0,Y,CN,2,N,N,3894813,NY,GEN,,ELM,DR,,3475,,0,,20,,,,,,,,,,,,,,,,,,,,,1,,,,,,835724,9169,END,1,,N,0,0,C,20201118,150718,N,0,0,,,,,,0,0,0,N,0,0,,,200,0,0,0,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR466268619,LR,,CD,466268619,8884872762,8884872762,Y,CONLEY,KEELY,N,,0,0,20240421,1344,2024,04,21,0,,822123,20140924,20140924,0,20140924,20140924,0,999999,,0,0,0,Y,CN,2,N,N,9924163,NY,CON,,GEORGE,DR,,6438,,0,,19,,,,,,,,,,,,,,,,,,,,,1,,X,,,,16356,3976,NQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR484307411,LR,,CD,484307411,2336683579,2336683579,Y,CLAYTON,WYATT,,,0,0,20240401,1417,2024,04,01,0,,835308,20160916,20160916,713,20160916,20160918,0,77777,,0,0,0,Y,CN,2,N,N,4691041,NY,HEN,,MADISON,LN,,3,APT 7,0,,16,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,1262,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR488170293,LR,,BI,488170293,6533055853,6533055853,N,ELLISON,CARLA,Y,RESNY,1700,0,20240424,2053,2024,04,24,20200805,,882533,20200805,20200805,1356,20200730,20200805,0,999999,,20200730,0,0,N,CN,2,N,N,9821831,NY,ROC,,4TH,AVE,,1425,,0,,16,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,31155,2764,END,1,,N,0,0,N,0,0,N,0,0,,M,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR493013182,LR,,CD,493013182,1106283257,1106283257,N,SIMMONS,KAITLYN,N,,0,0,20240504,1517,2024,05,04,0,,120239,20180627,20180627,0,20180627,20180627,0,999999,,20180627,0,0,N,CN,2,N,N,7948890,NY,HNF,,WEST,ST,,250,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,,404980,4273,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR497375964,LR,,BI,497375964,1625312429,1625312429,N,BURTON,ADRIEN,Y,RESNY,1700,0,20240520,1415,2024,05,20,20170411,,401482,20170411,20170411,0,20170410,20170412,0,999999,,20170410,0,0,N,CN,2,N,N,4151447,NY,ROC,,SYCAMORE,RD,S,3111,,0,,1,,,,,,,,,,,,,,,,,,,,,6,M,G,,,,32799,7257,END,1,,N,0,0,N,0,0,N,0,0,,A,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR501965845,LR,,RO,501965845,6386023554,6386023554,Y,SHERMAN,MARITZA,Y,TC,1700,0,20240423,1341,2024,04,23,20190513,,915703,20190513,20190513,0,20190510,20190513,0,999999,,20190513,0,0,Y,CN,2,N,N,2431850,NY,FPT,,ROUTE,RD,,1655,,0,,19,,,,,,,,,,,,,,,,,,,,,2,,C,,,,84306,6834,END,1,,A,0,0,N,0,0,S,20190509,90847,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR504846230,LR,,CD,504846230,9151086908,9151086908,N,FORBES,SHYANN,N,,0,0,20240413,1359,2024,04,13,0,,136404,20170726,20170726,0,20170726,20170726,0,999999,,20170726,0,0,N,CN,2,N,N,7260772,NY,ROC,,HANOVER,PL,,3,SUIT 200,0,,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,404980,6722,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR517359346,LR,,CC,517359346,4525782413,4525782413,Y,MORAN,JAVON,Y,TC,1700,0,20240517,1448,2024,05,17,20140224,,237344,20140224,20140224,0,20140224,20140224,0,999999,,20140224,0,0,Y,CN,2,N,N,7815745,NY,ROC,,PARK,RD,,307,,0,,19,,,,,,,,,,,,,,,,,,,,,1,,C,,,,62802,7160,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR531151037,LR,,CD,531151037,8856306043,8856306043,N,VINCENT,JAYLIN,,,0,0,20240416,1353,2024,04,16,0,,351159,20200505,20200505,751,20200505,20200506,0,77777,,0,0,0,N,CN,2,N,N,661999,NY,ROC,,LINDEN,RD,W,1187,BLDG 205,0,,22,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,9857,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR533529301,LR,,CD,533529301,4710910253,4710910253,N,STARK,NICK,N,,0,0,20240502,1403,2024,05,02,0,,198535,20180227,20180227,1315,20180227,20180227,0,999999,,20180227,0,0,N,CN,2,N,N,2816218,NY,ROC,,ROUTE,RD,S,3111,,0,,22,,,,,,,,,,,,,,,,,,,,,2,,G,,,,62940,6081,END,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR534559975,LR,,CD,534559975,3135641776,3135641776,N,RIOS,JOSIE,N,,0,0,20240516,1508,2024,05,16,0,,38212,20180219,20180219,0,20180219,20180219,0,999999,,20180219,0,0,N,CN,2,N,N,7097784,NY,LER,,SHEFFIELD,,,29,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,,73029,8226,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR543963065,LR,,PO,543963065,3381302058,3381302058,Y,MCCANN,MARISOL,Y,TC,1700,0,20240510,0633,2024,05,10,20150119,,749485,20150119,20150119,615,20141227,20150121,0,999999,,20150119,0,0,Y,CN,2,N,N,8554685,NY,LER,,IVY,RD,,7337,,0,,4,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,2550,CQC,1,,A,0,0,N,0,0,S,20150108,152113,,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR555838934,LR,,CR,555838934,1302620202,1302620202,Y,YORK,KAILA,N,TC,1700,10,20240424,1227,2024,04,24,20190122,,682588,20190122,20190122,0,20190122,20190122,0,999999,,20190122,0,0,Y,RS,2,N,N,5449895,NY,WEB,,OAK,DR,W,551,,0,,23,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1008,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR560172870,LR,,CD,560172870,3685891198,3685891198,N,GIBBS,ASHANTI,,,0,0,20240410,1434,2024,04,10,0,,450294,20190318,20190318,718,20190318,20190318,0,77777,,0,0,0,N,CN,2,N,N,8784792,NY,PTS,,FRANKLIN,RD,,1080,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,4290,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR566695873,LR,,CD,566695873,6038303255,6038303255,Y,HURST,PIERRE,N,,0,0,20240401,1427,2024,04,01,0,,251606,20190923,20190923,0,20190923,20190923,0,999999,,20190923,0,0,Y,CN,2,N,N,665752,NY,WHN,,CEDAR,CT,,273,,0,,13,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,4417,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR571277113,LR,,ON,571277113,7745596698,7745596698,N,BLANCHARD,DANIA,N,TC,1700,0,20240403,1450,2024,04,03,20150220,,669199,20141210,20150220,0,20150220,20150220,0,999999,,20150220,0,0,N,RS,2,N,N,2703081,NY,ROC,,BAYBERRY,RD,,124,,0,,28,,,,,,,,,,,,,,,,,,,,,1,M,,,,,93806,7653,NQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR575117125,LR,,CD,575117125,3967842455,3967842455,N,FITZPATRICK,STELLA,,,0,0,20240515,1419,2024,05,15,0,,100173,20180209,20180209,721,20180209,20180209,0,77777,,0,0,0,N,CN,2,N,N,3534924,NY,ROC,,MAPLE,WY,,200,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,5673,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR581019997,LR,,OW,581019997,6018532357,6018532357,Y,MILLER,JAYLIN,N,TC,1700,12,20240501,1519,2024,05,01,20130417,,834046,20130417,20130417,0,20130417,20130417,0,999999,,20130417,0,0,Y,RS,2,N,N,9584633,NY,CON,,2ND,RD,,5959,,0,,19,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1998,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR584953852,LR,,CD,584953852,4102097175,4102097175,N,SUTTON,NORAH,N,,0,0,20240408,1422,2024,04,08,0,,895097,20180627,20180627,0,20180627,20180627,0,999999,,20180627,0,0,N,CN,2,N,N,7481408,NY,SIP,,SHEFFIELD,AVE,,45,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,34202,9669,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR586418507,LR,,RO,586418507,2043942833,2043942833,Y,CANTU,DEON,Y,TC,1700,0,20240418,1408,2024,04,18,20190405,,622254,20190405,20190405,0,20190312,20190405,0,999999,,20190405,0,0,Y,CN,2,N,N,6255767,NY,WEB,,HANOVER,RSE,,320,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,C,,,,84301,3123,END,1,,A,0,0,N,0,0,Y,20190311,180031,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR587617108,LR,,CC,587617108,1433477041,1433477041,Y,ROY,ZOIE,Y,TC,1700,0,20240514,0815,2024,05,14,20130215,,636519,20130110,20130215,0,20130215,20130215,0,999999,,20130215,0,0,Y,CN,2,N,N,8618743,NY,CAN,,HIGHLAND,PL,,16,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,C,,,,58854,5483,NQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR588009917,LR,,CD,588009917,6761061982,6761061982,N,TODD,NORA,N,,0,0,20240421,1843,2024,04,21,0,,372877,20220722,20220726,0,20220726,20220726,0,999999,,20220726,0,0,N,CN,2,N,N,7737886,NY,ROC,,RIVER,AVE,,1669,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,G,,,,302648,7419,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR591861360,LR,,CD,591861360,6623371434,6623371434,Y,MCLEAN,VICENTE,N,,0,0,20240406,1414,2024,04,06,0,,414783,20200912,20200922,0,20200922,20200922,0,999999,,20200922,0,0,Y,CN,2,N,N,6206386,NY,ROC,,MAIN,DR,,217,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,,,,,57611,2562,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR592422115,LR,,CD,592422115,3647742326,3647742326,N,GOOD,KONNER,,,0,0,20240414,1407,2024,04,14,0,,661736,20200519,20200519,726,20200519,20200519,0,77777,,0,0,0,N,CN,2,N,N,337333,NY,PEN,,8TH,TR,,911,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,8732,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR599314043,LR,,CC,599314043,3424974556,3424974556,Y,CALDWELL,KYSON,Y,TC,1700,0,20240519,1407,2024,05,19,20150202,,564008,20150202,20150202,0,20150131,20150202,0,999999,,20150202,0,0,Y,CN,2,N,N,7424429,NY,ROC,,CLARK,RD,,36,,0,,19,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,61576,1146,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR599323162,LR,,BC,599323162,6296160821,6296160821,N,LYNCH,KYAN,Y,FAR I,1700,0,20240517,1415,2024,05,17,20140407,,295993,20140407,20140407,1000,20140403,20140407,32691,32691,,20140403,0,0,N,CN,2,N,N,5117102,NY,PEN,,STRAWBERRY,RD,,1867,FLR 1,0,,16,,,,,,,,,,,,,,,,,,,,,1,M,,,,,56222,1973,NQC,1,,A,0,0,C,20140407,135330,Y,20140403,131553,*WFMREQ,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:22
LR611700858,LR,,CC,611700858,4382760558,4382760558,Y,PINEDA,DEANGELO,Y,TC,1700,0,20240414,1443,2024,04,14,20130205,,109148,20130205,20130205,0,20130205,20130205,0,999999,,20130205,0,0,Y,CN,2,N,N,7461068,NY,ROC,,ROUTE,PK,,535,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,C,,,,62338,6632,NQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR622996421,LR,,WT,622996421,1724999777,1724999777,N,PATTON,AINSLEY,Y,TC,1700,0,20240403,1455,2024,04,03,20180212,,684871,20180212,20180212,1514,20180212,20180212,0,999999,,20180212,0,0,N,CN,2,N,N,8827292,NY,CAN,,5TH,ST,,435,,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,,,,003956027,34202,2556,END,1,,N,0,0,N,0,0,N,0,0,*TPV,M,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR625872905,LR,,CD,625872905,6022494838,6022494838,N,DURAN,SOPHIE,N,,0,0,20240410,1356,2024,04,10,0,,867985,20170728,20170728,0,20170728,20170728,0,999999,,20170728,0,0,N,CN,2,N,N,314356,NY,ROC,,2ND,,,100,FLR 2,0,,22,,,,,,,,,,,,,,,,,,,,,1,,,,,,504728,9383,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR627057614,LR,,CD,627057614,7962581225,7962581225,N,SMITH,SAMMY,N,,0,0,20240520,1405,2024,05,20,0,,211573,20181114,20181114,0,20181114,20181114,0,999999,,20181114,0,0,N,CN,2,N,N,1487023,NY,ROC,,JOHN,HWY,S,100,,0,,16,,,,,,,,,,,,,,,,,,,,,1,,G,,,,62940,6286,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR633003589,LR,,BF,633003589,5050106029,5050106029,N,BROOKS,ROSS,N,,0,0,20240406,1523,2024,04,06,0,,456662,20181130,20181130,0,20181130,20181130,0,0,,20181130,0,0,N,CN,2,N,N,290921,NY,WEB,,ROOSEVELT,RD,,800,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,404980,9670,END,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR640594855,LR,,CC,640594855,4222557957,4222557957,N,IRWIN,KOLE,Y,TC,1700,0,20240422,1448,2024,04,22,20130307,,955680,20130307,20130307,0,20130307,20130307,0,999999,,20130307,0,0,N,CN,2,N,N,771266,NY,WEB,,OLIVE,BLV,,1553,,0,,22,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,405292,5293,NQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR645959443,LR,,CT,645959443,7384240038,7384240038,N,LANDRY,PEYTON,Y,RESNY,1700,0,20240515,1412,2024,05,15,20151007,,985856,20151007,20151007,0,20150924,20151009,0,0,,20150924,0,0,N,CN,2,N,N,2295968,NY,ROC,,4TH,AVE,,3225,BLDG,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,,,,002941037,32567,3181,NQC,1,,N,0,0,N,0,0,N,0,0,*LCERROR,M,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR650624367,LR,,WT,650624367,2486331690,2486331690,N,MERCER,ANNE,N,,0,0,20240421,1458,2024,04,21,0,,90888,20170728,20170728,0,20170518,20170728,0,0,,0,0,0,N,CN,2,N,N,3333647,NY,DAN,,ROBERTS,DR,,9221,,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,X,,,003600996,16356,4282,END,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR652296250,LR,,BI,652296250,2406724539,2406724539,N,PUGH,ANN,N,,0,0,20240415,1349,2024,04,15,0,,331605,20181102,20181102,0,20181102,20181102,0,999999,,20181102,0,0,N,CN,2,N,N,8354764,NY,ROC,,LAFAYETTE,ST,W,321,,0,,9,,,,,,,,,,,,,,,,,,,,,1,A,G,,,,502305,9387,END,1,,N,0,0,N,0,0,N,0,0,,A,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR672152631,LR,D,OP,672152631,1629706386,1629706386,,TURNER,APRIL,N,,0,0,20240417,1402,2024,04,17,0,,752519,0,0,0,20221017,0,0,0,,0,0,0,N,CN,0,N,N,8718102,NY,ROC,,COLLEGE,AVE,,150,,0,,24,,,,,,,,,,,,,,,,,,,,,,A,P,,,,99997,6694,***,1,,N,0,0,N,0,0,N,0,0,,D,N,,N,0,0,0,Y,20221128,132346,SLP589,N,200,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:22
LR685653722,LR,,WT,685653722,7552412916,7552412916,N,HERMAN,ALISA,N,,0,0,20240511,1514,2024,05,11,0,,79548,20170817,20170817,1141,20170518,20170821,0,999999,,0,0,0,N,CN,2,N,N,7161062,NY,ROC,,FRANKLIN,AVE,N,120,BLDG CO,0,,22,,,,,,,,,,,,,,,,,,,,,1,M,X,,,003597283,16356,9603,END,1,,N,0,0,N,0,0,N,0,0,,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR687521900,LR,,CD,687521900,8520833462,8520833462,N,GALVAN,MATHIAS,N,,0,0,20240513,1523,2024,05,13,0,,149882,20151204,20151204,0,20151204,20151204,0,999999,,20151204,0,0,N,CN,2,N,N,7548360,NY,ROC,,REDWOOD,AVE,,269,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,70427,5477,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR687889569,LR,,CD,687889569,7106330978,7106330978,Y,SCHAEFER,ZAIDEN,N,,0,0,20240519,1451,2024,05,19,0,,119913,20141223,20141223,0,20141223,20141223,0,999999,,20141223,0,0,Y,CN,2,N,N,8577037,NY,ROC,,GLENWOOD,AVE,,1126,APT 101,0,,16,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,7181,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR692694251,LR,,CD,692694251,9058073005,9058073005,N,WILLIS,REBECCA,N,,0,0,20240419,1446,2024,04,19,0,,387454,20171222,20171222,0,20171222,20171222,0,999999,,20171222,0,0,N,CN,2,N,N,4314008,NY,ROC,,SCHOOL,AVE,S,180,,0,,30,,,,,,,,,,,,,,,,,,,,,1,,G,,,,400814,2193,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
