id,BILL_SUB_SYS,RECORD STATUS,ORDER TYPE,ORDER NUMBER,PHONE NUMBER,BILL WITH NUMBER,NAME FORMAT,LAST NAME,FIRST NAME,CUSTOMER NEGOTIATED,PLANNING SCHEDULE,DUE TIME,EST. WORK UNITS,ACTIVE CONTACT DATE,ACTIVE CONTACT TIME,ACTIVE DUE YEAR,ACTIVE DUE MONTH,ACTIVE DUE DAY,ACTIVE NOT COMPLETE CODE,ISSUED BY EMP NUMBER,COMPLETION TIME,ASSIGNED TO,COMPLETED BY,WORK ORDER,MILES DRIVEN,HOURS WORKED,RESIDENTIAL Y/N,ISR CODE,UPDATE CODE,PRINTED Y/N,FLAGGED FOR PRINT Y/N,PHYSICAL ADDRESS CONTROL #,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET DIRECTION,STREET NUMBER,ST. SUBDESCRIPTION,BUILDING NUMBER,BUILDING SUB NUMBER,BILLING CYCLE,PRINT AT LOCATION 1,PRINT AT LOCATION 2,PRINT AT LOCATION 3,PRINT AT LOCATION 4,PRINT AT LOCATION 5,PRINT AT LOCATION 6,PRINT AT LOCATION 7,PRINT AT LOCATION 8,PRINT AT LOCATION 9,PRINT AT LOCATION 10,PRINT AT LOCATION 11,PRINT AT LOCATION 12,PRINT AT LOCATION 13,PRINT AT LOCATION 14,PRINT AT LOCATION 15,PRINT AT LOCATION 16,PRINT AT LOCATION 17,PRINT AT LOCATION 18,PRINT AT LOCATION 19,PRINT AT LOCATION 20,NOT USED FLAG #01,AUTO ASSIGN BILL CYCLE M/A,Order Origination Code,NOT USED FLAG #04,NOT USED FLAG #05,Alt. Phone# Tfr Order#,Sold By Employee#,Account PIN#,STAGE CODE,SAM SEQUENCE #,BUILDING NAME,TC WORK STATUS,TC WORK CHANGE DATE,TC WORK CHANGE TIME,WAM WORK STATUS,WAM WORK CHANGE DATE,WAM WORK CHANGE TIME,FRME WORK STATUS,FRAME WORK CHANGE DATE,FRAME WORK CHANGE TIME,PLANT TRAIT CODE,AUTO STAGED Y/N,NEW CONSTRUCTION Y/N,TECH NOTES INCLUDED Y/N,PRIMARY SERVICE FLAG,Begin Work Time,End Work Date,End Work Time,Allow Order Deactivate,Deactivate Date,Deactivate Time,Deactivate User,Customer will Advise? Y/N,Channel Code,Partner Id#,Referral Id#,Lead Tracking Number,Marketing Program,Appointment Flag Y/N,HSI Flag HI/HO/HL,No Access Flag,Part of a Cut,Post Pre-Edit Flag,LAST_UPD_USER,EXT_DTTM
FT767970839,FT,,CD,767970839,3764427786,3764427786,N,MALONE,ADRIEL,N,,0,0,1/5/2024,1347,2024,4,10,,320065,0,0,999999,,0,0,N,CN,2,N,N,5453077,TX,SRM,,2ND,AVE,N,500,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,G,,,,302464,3442,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT768019200,FT,,BO,768019200,1421282316,1421282316,N,BONILLA,ANTON,Y,TC,1700,0,1/19/2024,1512,2024,5,5,,316823,0,0,999999,,0,0,N,CN,2,N,N,1632936,FL,TPA,,VALLEY,DR,,400,FL 27,0,,13,,,,,,,,,,,,,,,,,,,,,1,,G,,,,66581,5722,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT768386940,FT,,RR,768386940,1579803363,1579803363,Y,SINGLETON,WILLIE,N,RESSH,1700,30,1/14/2024,1459,2024,4,12,,300587,0,0,999999,,0,0,Y,CN,2,N,N,4557674,TX,IRV,,ROUTE,ST,W,1539,,0,,4,,,,,,,,,,,,,,,,,,,,,2,,R,,,,0,4230,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT769356630,FT,,BI,769356630,4338183124,4338183124,N,KIRK,MATEO,N,,0,0,1/3/2024,1358,2024,4,16,,976796,1616,0,999999,,0,0,N,CN,2,N,N,4335089,FL,TPA,,CEDAR,AVE,,9560,,0,,5,,,,,,,,,,,,,,,,,,,,,2,A,,,,,79540,1815,END,1,,N,0,0,N,0,0,N,0,0,,M,,,N,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT769797152,FT,,CD,769797152,8320895456,8320895456,Y,FERRELL,KARLI,N,,0,0,1/7/2024,1654,2024,4,21,,242957,0,0,999999,,0,0,Y,CN,2,N,N,3744897,FL,PLH,,FRANKLIN,LN,,741,,0,,13,,,,,,,,,,,,,,,,,,,,,1,,,,,,69408,5264,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT770144709,FT,,TD,770144709,9748472603,9748472603,Y,WILEY,DONOVAN,N,TC,1700,10,1/26/2024,1349,2024,5,1,,779983,0,0,999999,,0,0,Y,RS,2,N,N,4096688,FL,TPA,,EUCLID,ST,,3703,APT B,0,,1,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,4886,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT770452316,FT,,CC,770452316,2876008126,2876008126,Y,SMITH,ALLAN,Y,RESFL,1700,0,1/17/2024,1417,2024,4,22,,45319,0,0,999999,,0,0,Y,CN,2,N,N,260651,FL,SAR,,QUEEN,DR,,2883,,0,,13,,,,,,,,,,,,,,,,,,,,,1,,C,,,,985141,3590,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
FT770582968,FT,,BO,770582968,7326021821,7326021821,N,PERRY,TY,Y,TC,1700,0,1/29/2024,1427,2024,5,17,,174915,0,0,999999,,0,0,N,CN,2,N,N,8512575,TX,SNG,,LAFAYETTE,,,0,,0,,19,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,300930,5820,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT771470846,FT,,RT,771470846,4011000744,4011000744,Y,BURNETT,LIZETH,Y,HNC I,1700,0,1/4/2024,1455,2024,5,19,,475561,1214,502855,502855,,0,0,Y,CN,2,N,N,109770,FL,DVP,,CLINTON,RD,,2525,LOT 208,0,,26,,,,,,,,,,,,,,,,,,,,,1,M,,,,,804226,3880,END,1,,E,0,0,C,20180613,111325,Y,20180609,45954,*WFMREQ,A,,,N,0,0,0,N,0,0,,N,200,0,0,0,0,Y,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
FT772412861,FT,,CD,772412861,4892869806,4892869806,N,PRICE,FRANKLIN,,,0,0,1/7/2024,1443,2024,4,6,,835521,713,0,77777,,0,0,N,CN,2,N,N,6950169,TX,BHP,,ANN,,,5738,,0,,19,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,5561,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT772448024,FT,,CC,772448024,8812381581,8812381581,Y,WATTS,ALANNA,Y,TC,1700,0,1/15/2024,1515,2024,4,1,,32506,316,0,999999,,0,0,Y,CN,2,N,N,934711,FL,BDT,,SHERWOOD,AVE,,4003,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,D,,,,82804,6491,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,700721,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT772567641,FT,,RC,772567641,9570354952,9570354952,Y,VEGA,JORDEN,N,,0,0,1/20/2024,1422,2024,5,18,,733719,0,0,0,,0,0,Y,CN,2,N,N,6895816,TX,RWL,,CEDAR,DR,,10013,,0,,28,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,5623,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT772711706,FT,,PR,772711706,1135425443,1135425443,Y,LYNCH,ALLYSON,N,TC,1700,10,1/9/2024,1504,2024,5,20,,456484,0,0,999999,,0,0,Y,RS,2,N,N,7709379,TX,DNT,,HILLCREST,LN,,8500,,0,,26,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,6067,END,1,,E,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT772952258,FT,,RC,772952258,4509138307,4509138307,Y,CALDWELL,SINCERE,N,,0,0,1/18/2024,1346,2024,5,16,,534238,0,0,0,,0,0,Y,CN,2,N,N,7578632,FL,TPA,,YORK,AVE,,4104,,0,,1,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,8852,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT773425318,FT,,PR,773425318,7586559173,7586559173,Y,YODER,ALAN,N,TC,1700,1,1/16/2024,1355,2024,5,23,,472745,0,0,999999,,0,0,Y,RS,2,N,N,1212746,TX,PLN,,OAK,DR,,813,,0,,11,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,6867,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT776760126,FT,,CD,776760126,6532794959,6532794959,Y,TODD,QUINTIN,N,,0,0,1/30/2024,1412,2024,5,2,,443095,1156,0,999999,,0,0,Y,CN,2,N,N,449867,TX,GRL,,LIBERTY,DR,,4314,APT 154,0,,1,,,,,,,,,,,,,,,,,,,,,1,,D,,,,825201,2708,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT776825848,FT,,FV,776825848,7156194381,7156194381,Y,HERNANDEZ,BRAXTON,Y,FV,1700,0,1/31/2024,1339,2024,5,18,,138187,311,0,999999,,0,0,Y,CN,2,N,N,8999304,TX,ARG,,OXFORD,RD,,822,,0,,4,,,,,,,,,,,,,,,,,,,,,1,M,,,,,841634,5391,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT777510025,FT,,CR,777510025,4787944321,4787944321,Y,ENGLISH,PAULA,N,TC,1700,1,1/12/2024,1441,2024,5,18,,40287,0,0,999999,,0,0,Y,CN,2,N,N,7167246,TX,CRL,,LAKE,DR,,2712,,0,,12,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1826,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT779065341,FT,,RI,779065341,4965356584,4965356584,Y,ROTH,SHAWN,N,,0,0,1/20/2024,855,2024,4,23,,78415,1648,507853,507853,,0,0,Y,CN,2,N,N,404127,FL,NPT,,WALNUT,,,116,,0,,11,,,,,,,,,,,,,,,,,,,,,1,A,3,,,,16181,8275,END,1,,N,0,0,C,20211211,155151,N,0,0,*FBRWFMREQ,A,N,,,0,0,0,N,0,0,,N,552,701112,0,0,0,N,HI,,,P,INF_BATCH_USER,1/13/2023 2:08
FT781015758,FT,,PI,781015758,3003734282,3003734282,N,COOK,KESHAWN,Y,RESSH,1700,0,1/26/2024,1437,2024,4,13,,180751,1026,0,999999,,0,0,N,CN,2,N,N,408105,TX,SRM,,BRANDYWINE,AVE,N,500,,0,,28,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,83987,8043,END,1,,N,0,0,N,0,0,N,0,0,,M,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT781301608,FT,,RO,781301608,3380589019,3380589019,Y,HARPER,YUSUF,Y,TC,1700,0,1/25/2024,1517,2024,5,17,,650717,0,0,999999,,0,0,Y,CN,2,N,N,1511438,FL,LOL,,LAFAYETTE,WAY,,19537,,0,,13,,,,,,,,,,,,,,,,,,,,,3,,C,,,,82082,3174,END,1,,E,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT782868921,FT,,ND,782868921,3874805937,3874805937,Y,SKINNER,ISABELL,N,,0,0,1/22/2024,1301,2024,4,2,,645943,1200,0,0,,0,0,Y,CN,2,N,N,6415356,TX,PLN,,CANAL,PL,,243,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,,,,,948733,1017,***,1,,N,0,0,C,20170527,121317,N,0,0,,,,,,0,0,0,N,0,0,,,200,0,0,0,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT783274926,FT,,RC,783274926,5499973943,5499973943,Y,PARRISH,NATALYA,N,,0,0,1/25/2024,1413,2024,5,4,,884738,0,0,0,,0,0,Y,CN,2,N,N,3697220,TX,GRL,,MULBERRY,LN,,1926,,0,,28,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,9479,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT783511298,FT,,CC,783511298,3470172949,3470172949,N,LYNN,HADASSAH,Y,TC,1700,0,1/11/2024,1426,2024,4,25,,30138,0,0,999999,,0,0,N,CN,2,N,N,3204388,FL,BDB,,OXFORD,DR,,5200,OFFICE,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,75996,7585,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,205,16068,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT783614846,FT,,CC,783614846,8610759595,8610759595,Y,BAXTER,NATALEE,Y,TC,1700,0,1/10/2024,1403,2024,4,6,,269270,1618,0,999999,,0,0,Y,CN,2,N,N,1457286,FL,DVP,,MONROE,ST,,143,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,C,,,,813615,7173,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
FT785375135,FT,,RI,785375135,1179546438,1179546438,Y,LOZANO,CHARLIE,Y,VEN F,1700,0,1/28/2024,1525,2024,4,18,,633955,1728,506967,506967,,0,0,Y,CN,2,N,N,7594130,FL,NOK,,HIGH,RD,,413,,0,,1,,,,,,,,,,,,,,,,,,,,,1,A,C,,,,16181,5333,END,1,,A,0,0,C,20180628,162816,N,0,0,*FBRWFMREQ,A,N,,,0,0,0,N,0,0,,N,217,16104,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:08
FT786332061,FT,,RC,786332061,5091875721,5091875721,Y,SHEPHERD,BROGAN,N,,0,0,1/22/2024,1504,2024,5,5,,182306,0,0,0,,0,0,Y,CN,2,N,N,876665,TX,SRM,,MILL,ST,N,5295,APT 3104,0,,10,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,6487,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT786377919,FT,,GO,786377919,7121544410,7121544410,N,WILKERSON,DESTINEE,Y,TC,1700,0,1/2/2024,1324,2024,5,16,,998609,0,0,999999,,0,0,Y,CN,2,N,N,1747386,FL,WCH,,CANAL,ST,,27916,APT 107,0,,24,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,9103,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT786588841,FT,,CC,786588841,9528326443,9528326443,Y,DODSON,RAPHAEL,N,,0,0,1/5/2024,1529,2024,5,13,,653143,0,0,0,,0,0,Y,CN,2,N,N,1685861,FL,TPA,,FOREST,LN,,5410,UNIT 204,0,,91,,,,,,,,,,,,,,,,,,,,,,A,,,,,509803,2726,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT787073078,FT,,WT,787073078,2207178711,2207178711,Y,CALDWELL,EMERSON,Y,RESFL,1700,0,1/31/2024,1446,2024,4,12,,134911,1424,0,999999,,0,0,Y,CN,2,N,N,7711715,FL,VLR,,MAPLE,DR,,3826,,0,,25,,,,,,,,,,,,,,,,,,,,,4,M,,,,72176965,509041,5680,END,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT788626647,FT,,CD,788626647,2644108614,2644108614,Y,BARRERA,TYREE,N,,0,0,1/18/2024,1524,2024,5,12,,468068,0,0,999999,,0,0,Y,CN,2,N,N,3625494,FL,SAR,,8TH,ST,,3459,,0,,92,,,,,,,,,,,,,,,,,,,,,,M,,,,,999999,4039,CMT,1,,,0,0,,0,0,,0,0,,N,N,Y,Y,0,0,0,Y,0,0,,N,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT788830574,FT,,RC,788830574,6964120308,6964120308,Y,PATEL,ALFONSO,N,,0,0,1/10/2024,1400,2024,5,1,,543480,0,0,0,,0,0,Y,CN,2,N,N,7138580,TX,CLY,,PARK,PKY,,4308,,0,,7,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,2387,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT789054593,FT,,BC,789054593,5557656100,5557656100,N,CHAPMAN,ABRIL,Y,SMN I,1700,0,1/1/2024,1322,2024,5,21,,748452,1615,506283,506283,,0,0,N,CN,2,N,N,3924213,FL,CLR,,WASHINGTON,BLV,,1540,FL 2ND,0,,12,,,,,,,,,,,,,,,,,,,,,1,,G,,,,34290,8237,END,1,,N,0,0,C,20180710,152949,N,0,0,PREM VISIT,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,N,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT789223943,FT,,RR,789223943,8750680235,8750680235,Y,OCHOA,EVELIN,N,TC,1700,10,1/20/2024,1754,2024,4,17,,822416,0,0,999999,,0,0,Y,CN,2,N,N,5439645,TX,CRL,,SYCAMORE,DR,,2100,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1902,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT789621301,FT,,CR,789621301,6627503829,6627503829,Y,MORRISON,MICHEAL,N,TC,1700,1,1/31/2024,1458,2024,4,17,,816548,0,0,999999,,0,0,Y,CN,2,N,N,3177599,TX,CRL,,KING,LN,N,4700,APT 4126,0,,19,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,9582,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT793142490,FT,,PO,793142490,3770589369,3770589369,N,SINGH,ALYSON,Y,PORTF,1700,0,1/12/2024,1358,2024,5,23,,278842,0,0,999999,,0,0,N,CN,2,N,N,2060377,FL,TPA,,PENNSYLVANIA,ST,,10215,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,9885,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT794073672,FT,,MT,794073672,4020947712,4020947712,N,TERRY,GRANT,Y,TC,1700,0,1/9/2024,1501,2024,4,18,,451787,1219,0,999999,,0,0,N,CN,2,N,N,8027534,FL,PCI,,11TH,RD,,4160,OFFICE,0,,13,,,,,,,,,,,,,,,,,,,,,1,,G,,,64930059,77212,8034,NQC,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT794402538,FT,,RO,794402538,7961225669,7961225669,Y,HART,PHOENIX,N,,0,0,1/6/2024,1351,2024,5,14,,515787,0,0,0,,0,0,Y,CN,2,N,N,6036586,FL,BDT,,VICTORIA,ST,,304,,0,,91,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,4840,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT794948854,FT,,SS,794948854,6838805990,6838805990,Y,BRENNAN,DOMINIQUE,Y,RESSH,1700,0,1/6/2024,1447,2024,4,24,,86962,0,0,999999,,0,0,Y,CN,2,N,N,6906693,TX,WYL,,WARREN,ST,,401,APT 1302,0,,6,,,,,,,,,,,,,,,,,,,,,1,,,,,76326488,509709,6109,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT795754808,FT,,VI,795754808,2487324214,2487324214,Y,ANDERSEN,AUDRINA,Y,TC,1700,0,1/4/2024,1523,2024,5,7,,77677,0,0,999999,,0,0,Y,CN,2,N,N,5546315,FL,LBK,,RAILROAD,DR,,525,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,C,,,,74666,6090,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT796714912,FT,,RO,796714912,4532541996,4532541996,Y,FOLEY,MAURICE,Y,TC,1700,0,1/15/2024,1529,2024,4,11,,784326,359,0,999999,,0,0,Y,CN,2,N,N,6471870,FL,LKL,,WARREN,DR,,619,LOT 30,0,,16,,,,,,,,,,,,,,,,,,,,,1,,C,,,,75024,1625,END,1,,A,0,0,N,0,0,Y,20200825,150723,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT797450117,FT,,BI,797450117,8010731248,8010731248,N,DALTON,EDGAR,N,,0,0,1/4/2024,1330,2024,4,12,,291863,1120,0,999999,,0,0,N,CN,2,N,N,7086704,FL,TPA,,GRANT,AVE,,5701,STE 1110,0,,6,,,,,,,,,,,,,,,,,,,,,1,A,G,,,,34478,4051,END,1,,N,0,0,N,0,0,N,0,0,,M,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT797698671,FT,,CD,797698671,2267799204,2267799204,Y,BALDWIN,ISSAC,N,,0,0,1/19/2024,1533,2024,4,13,,562637,0,0,0,,0,0,Y,CN,2,N,N,9581645,FL,BDT,,RIVER,AVE,,1508,APT C,0,,91,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,4711,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT798533162,FT,,RR,798533162,8046404366,8046404366,Y,SHAW,DEBORAH,N,TC,1700,1,1/6/2024,1453,2024,4,14,,634169,0,0,999999,,0,0,Y,CN,2,N,N,1759407,TX,WYL,,AUGUSTA,DR,,204,,0,,26,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,6345,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT798667081,FT,,RC,798667081,6147728479,6147728479,Y,BENSON,BRENDAN,Y,IRN G,1200,0,1/1/2024,1350,2024,4,4,,722415,1144,828603,828603,,0,0,Y,CN,2,N,N,4381531,TX,IRV,,6TH,DR,,1816,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,D,,,,843463,6499,END,1,,N,0,0,C,20220729,115901,N,0,0,*FBRWFMREQ,A,N,,,0,0,0,N,0,0,,N,200,700721,0,0,0,Y,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
FT799576844,FT,,RI,799576844,6307990648,6307990648,Y,ANDREWS,AMERICA,Y,KLL F,1700,0,1/28/2024,2157,2024,5,21,,537239,1354,841662,841662,,0,0,Y,CN,2,N,N,4367445,TX,FTW,,PEARL,DR,,8203,,0,,1,,,,,,,,,,,,,,,,,,,,,1,A,N,,,,16181,5565,END,1,,N,0,0,C,20210301,135703,N,0,0,*FBRWFMREQ,A,N,,,0,0,0,N,0,0,,N,222,16468,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:08
FT800712268,FT,,RC,800712268,4792236447,4792236447,Y,FORD,CHEYENNE,N,,0,0,1/7/2024,36,2024,4,4,,365375,0,0,0,,0,0,Y,CN,2,N,N,669104,FL,LIT,,GARFIELD,DR,,5931,,0,,25,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,2689,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT800865161,FT,,BC,800865161,4899547240,4899547240,N,GOULD,MARQUISE,Y,TC,1700,0,1/1/2024,1506,2024,4,20,,325580,1619,508066,508066,,0,0,N,CN,2,N,N,397074,FL,SAR,,CRESCENT,ST,,3557,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,G,,,,75479,9794,END,1,,N,0,0,C,20180516,152223,N,0,0,PREM VISIT,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,N,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT801750249,FT,,RC,801750249,9883231105,9883231105,Y,MURRAY,ULISES,Y,TC,1700,0,1/5/2024,1451,2024,4,21,,58150,1132,0,999999,,0,0,Y,CN,2,N,N,4118803,TX,CRL,,WOODLAND,LN,,2008,,0,,10,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,815721,6729,END,1,,A,0,0,D,20181220,5046,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
FT804837973,FT,,CD,804837973,1686329954,1686329954,N,SAUNDERS,DEREON,N,,0,0,1/5/2024,1442,2024,5,19,,776276,0,0,999999,,0,0,N,CN,2,N,N,1823105,FL,BND,,WINDSOR,DR,,119,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,G,,,,401504,7681,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT806640103,FT,,CR,806640103,9231036167,9231036167,Y,MORSE,ANGELO,N,RESFL,1700,30,1/29/2024,1431,2024,4,12,,319927,0,0,999999,,0,0,Y,CN,2,N,N,6519379,FL,TPA,,STRAWBERRY,CIR,,9020,,0,,2,,,,,,,,,,,,,,,,,,,,,1,M,R,,,,0,2365,NQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
